block,timestamp,virtual_price,xcp_profit,price_scale,price_oracle,donation_shares,totalSupply,last_donation_release_ts,donation_protection_expiry_ts,balances_0,balances_1,D
23467834,1759139039,1015715124961635394,1016807010971424836,112212572656626620498251,112640972282945941834975,838413372071068596,3034551260359253058481,1759138955,1759137433,1056855341532491006360386,8984628067310223636,2064986196840841131287640
23467835,1759139051,1015715124961635394,1016807010971424836,112212572656626620498251,112641048638628391900273,838413372071068596,3034551260359253058481,1759138955,1759137433,1056855341532491006360386,8984628067310223636,2064986196840841131287640
23467836,1759139063,1015715124961635394,1016807010971424836,112212572656626620498251,112641123943561266957458,838413372071068596,3034551260359253058481,1759138955,1759137433,1056855341532491006360386,8984628067310223636,2064986196840841131287640
23467837,1759139075,1015715124961635394,1016807010971424836,112212572656626620498251,112641198212204193768448,838413372071068596,3034551260359253058481,1759138955,1759137433,1056855341532491006360386,8984628067310223636,2064986196840841131287640
23467838,1759139099,1015715124961635394,1016807010971424836,112212572656626620498251,112641343697466535310693,838413372071068596,3034551260359253058481,1759138955,1759137433,1056855341532491006360386,8984628067310223636,2064986196840841131287640
23467839,1759139111,1015715124961635394,1016807010971424836,112212572656626620498251,112641414942021206239708,838413372071068596,3034551260359253058481,1759138955,1759137433,1056855341532491006360386,8984628067310223636,2064986196840841131287640
23467840,1759139123,1015715124961635394,1016807010971424836,112212572656626620498251,112641485206161805287716,838413372071068596,3034551260359253058481,1759138955,1759137433,1056855341532491006360386,8984628067310223636,2064986196840841131287640
23467841,1759139135,1015715124961635394,1016807010971424836,112212572656626620498251,112641554503380054829612,838413372071068596,3034551260359253058481,1759138955,1759137433,1056855341532491006360386,8984628067310223636,2064986196840841131287640
23467842,1759139147,1015715124961635394,1016807010971424836,112212572656626620498251,112641622846982014286350,838413372071068596,3034551260359253058481,1759138955,1759137433,1056855341532491006360386,8984628067310223636,2064986196840841131287640
23467843,1759139159,1015715124961635394,1016807010971424836,112212572656626620498251,112641690250090635079184,838413372071068596,3034551260359253058481,1759138955,1759137433,1056855341532491006360386,8984628067310223636,2064986196840841131287640
23467844,1759139171,1015715124961635394,1016807010971424836,112212572656626620498251,112641756725648280424435,838413372071068596,3034551260359253058481,1759138955,1759137433,1056855341532491006360386,8984628067310223636,2064986196840841131287640
23467845,1759139183,1015715124961635394,1016807010971424836,112212572656626620498251,112641822286419210452804,838413372071068596,3034551260359253058481,1759138955,1759137433,1056855341532491006360386,8984628067310223636,2064986196840841131287640
23467846,1759139195,1015715124961635394,1016807010971424836,112212572656626620498251,112641886944992033130328,838413372071068596,3034551260359253058481,1759138955,1759137433,1056855341532491006360386,8984628067310223636,2064986196840841131287640
23467847,1759139207,1015715124961635394,1016807010971424836,112212572656626620498251,112641950713782121451549,838413372071068596,3034551260359253058481,1759138955,1759137433,1056855341532491006360386,8984628067310223636,2064986196840841131287640
23467848,1759139219,1015715124961635394,1016807010971424836,112212572656626620498251,112642013605033997369196,838413372071068596,3034551260359253058481,1759138955,1759137433,1056855341532491006360386,8984628067310223636,2064986196840841131287640
23467849,1759139231,1015715124961635394,1016807010971424836,112212572656626620498251,112642075630823682917903,838413372071068596,3034551260359253058481,1759138955,1759137433,1056855341532491006360386,8984628067310223636,2064986196840841131287640
23467850,1759139243,1015715124961635394,1016807010971424836,112212572656626620498251,112642136803061018983579,838413372071068596,3034551260359253058481,1759138955,1759137433,1056855341532491006360386,8984628067310223636,2064986196840841131287640
23467851,1759139255,1015707095770289841,1016807021071781745,112298497551999686808885,112642197133491952163636,844087495647099732,3037571396704980032396,1759139255,1759139257,1057909365258511689653000,8993553305477630499,2067816277357560508439164
23467852,1759139267,1015707095770289841,1016807021071781745,112298497551999686808885,112644656854337851944479,844087495647099732,3037571396704980032396,1759139255,1759139257,1057909365258511689653000,8993553305477630499,2067816277357560508439164
